corpus_id,title,author,first_publication_year,genre,corpus_status,market_status,date_status,apparition_class,ghost_role,mediating_object,haunting_site,ontological_certainty,outlier_flag,source_id,source_container,source_url,boundary_method,word_count,sha256,local_text_file,notes,corpus_layer,recovery_priority,gender_inference_status,publication_route,digitization_route,inclusion_rationale,credited_author,compiler_editor,translator_reteller,oral_source_or_informant,source_community_or_tradition,author_gender,author_geography,colonial_relation,original_language,pseudonym_or_collaboration,attribution_certainty,text_quality_status,screening_version,version_action
BGH128,The Superstitious Man'S Story,Thomas Hardy,,literary tale / record,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG17953,PG17953_The_Haunters_and_the_Haunted.txt,https://www.gutenberg.org/ebooks/17953,TOC-to-heading extraction,1350,78f611abcb059c409e014204e53f9f3028c89a1341358cd43e6cf0a65aa4fc2e,texts/BGH128_Thomas_Hardy_The_Superstitious_Man_S_Story.txt,"Verify the separately titled item's original source, date, and qualifying British-market venue.",first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Thomas Hardy,Ernest Rhys (editor),,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH129,Wandering Willie'S Tale,Sir Walter Scott,,literary tale / record,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG17953,PG17953_The_Haunters_and_the_Haunted.txt,https://www.gutenberg.org/ebooks/17953,TOC-to-heading extraction,7496,e32532dd82d1841dd177c09586e5076d381ac1c3dad0476bb4e1cd37db772f01,texts/BGH129_Sir_Walter_Scott_Wandering_Willie_S_Tale.txt,"Verify the separately titled item's original source, date, and qualifying British-market venue.",first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Sir Walter Scott,Ernest Rhys (editor),,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH130,A Mystery with a Moral,Laurence Sterne,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,3440,be8dca2640bfe3149e81ce419928e934789548f85749377a8461555a76ba4714,texts/BGH130_Laurence_Sterne_A_Mystery_with_a_Moral.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Laurence Sterne,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH131,Bourgonef,Anonymous,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,20973,1a0d22c5fa35133b390aa43e8971f11b6c42c8e38e8e2f6b1b5f361b08ae91ca,texts/BGH131_Anonymous_Bourgonef.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Anonymous,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH132,Melmoth the Wanderer,Charles Robert Maturin,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,14867,8c43c95ec0c5e01e0b1cf628b566db6efa4610619f5f267d2bbe98372892c994,texts/BGH132_Charles_Robert_Maturin_Melmoth_the_Wanderer.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Charles Robert Maturin,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH133,On Being Found Out,William Makepeace Thackeray,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,2775,433553745c355478417413b6973445d4979d982584a6615fd411d7baa09f47b9,texts/BGH133_William_Makepeace_Thackeray_On_Being_Found_Out.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,William Makepeace Thackeray,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH134,The Avenger,Thomas De Quincey,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,20684,34adf38e308130dfb7d919cf7974a0ecfed625b0ea98e9fc5d38ef11b0210580,texts/BGH134_Thomas_De_Quincey_The_Avenger.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Thomas De Quincey,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH135,The Closed Cabinet,Anonymous,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,23365,a7b7c0d895b3c7b00ff7922a5ae24888e8ca9ef82dc5093f817a0bee4c4d7de1,texts/BGH135_Anonymous_The_Closed_Cabinet.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Anonymous,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH136,The Incantation,Edward Bulwer-Lytton,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,12613,ffee82b687e73cf4d8eb1fba346319c09102acf729a20e7c9db27f9f622260dc,texts/BGH136_Edward_Bulwer_Lytton_The_Incantation.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Edward Bulwer-Lytton,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH137,The Notch on the Ax,William Makepeace Thackeray,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG1831,PG1831_The_Lock_and_Key_Library_Old_Time_English.txt,https://www.gutenberg.org/ebooks/1831,TOC-to-heading extraction,9338,084cb57e1845d998539befe30b9e880d539ee0109fe0d8c8d627a7d28e2d5dc6,texts/BGH137_William_Makepeace_Thackeray_The_Notch_on_the_Ax.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,William Makepeace Thackeray,Julian Hawthorne (editor),,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH138,A SHADY PLOT,Elsie Brown,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG26950,PG26950_Humorous_Ghost_Stories.txt,https://www.gutenberg.org/ebooks/26950,TOC-to-heading extraction,4424,517ef4dde4a02f2a2e633d24c3082f71a87e7567dce163c48d93021fccd4c52d,texts/BGH138_Elsie_Brown_A_SHADY_PLOT.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Elsie Brown,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH139,Back from That Bourne,Anonymous,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG26950,PG26950_Humorous_Ghost_Stories.txt,https://www.gutenberg.org/ebooks/26950,TOC-to-heading extraction,2201,b3840df981cf79bd9e8d92365f79621aa1177b3336963e3e41c7625191c50621,texts/BGH139_Anonymous_Back_from_That_Bourne.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Anonymous,,,,,not authority-coded,,,,,repaired from source container,legacy corpus transcription/surrogate,v0.2 inherited,bibliographic attribution/title repair
BGH140,IN THE BARN,Burges Johnson,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG26950,PG26950_Humorous_Ghost_Stories.txt,https://www.gutenberg.org/ebooks/26950,TOC-to-heading extraction,3934,fa66a6fba24c139412eb9c6d388f8e1d9b13737b9dbd46ba523cea8306022477,texts/BGH140_Burges_Johnson_IN_THE_BARN.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Burges Johnson,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH141,THE GHOST OF MISER BRIMPSON,Eden Phillpotts,,short story / tale,provisional_bibliography,verify original British-market appearance,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG26950,PG26950_Humorous_Ghost_Stories.txt,https://www.gutenberg.org/ebooks/26950,TOC-to-heading extraction,6534,f492a5700f45d38acd0773aa5df5830a8874d2886976c4848e594d817fb3bd84,texts/BGH141_Eden_Phillpotts_THE_GHOST_OF_MISER_BRIMPSON.txt,Later anthology may be the discovery source; verify original venue and date before analysis.,first_pass_175,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Eden Phillpotts,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
